timestamp_iso,elapsed_seconds,pid,process_name,rss_bytes,rss_mib,services
2026-02-27T19:53:56.454111+00:00,132.640,58876,python,8790016,8.383,home_visit_agent
2026-02-27T19:53:56.454111+00:00,132.640,59160,python,8503296,8.109,central_surveillance
2026-02-27T19:53:56.454111+00:00,132.640,60704,python,8347648,7.961,followup_scheduler
2026-02-27T19:53:56.454111+00:00,132.640,62004,python,8302592,7.918,consent_analyser
2026-02-27T19:53:56.454111+00:00,132.640,64480,python,8605696,8.207,ehr_writer_agent
2026-02-27T19:54:08.666683+00:00,144.843,728,python,9461760,9.023,primary_care_agent
2026-02-27T19:54:08.666683+00:00,144.843,1776,python,9318400,8.887,hitl_ui
2026-02-27T19:54:08.666683+00:00,144.843,9056,python,9334784,8.902,telehealth_agent
2026-02-27T19:54:08.666683+00:00,144.843,10796,python,8507392,8.113,ccm_agent
2026-02-27T19:54:08.666683+00:00,144.843,12920,python,9633792,9.188,hospital_reporter
2026-02-27T19:54:08.666683+00:00,144.843,13936,python,25423872,24.246,on_demand_gateway
2026-02-27T19:54:08.666683+00:00,144.843,18712,python,20402176,19.457,triage_agent
2026-02-27T19:54:08.666683+00:00,144.843,21132,python,9416704,8.980,imaging_agent
2026-02-27T19:54:08.666683+00:00,144.843,22036,python,43659264,41.637,diagnosis_agent
2026-02-27T19:54:08.666683+00:00,144.843,26952,python,9261056,8.832,summariser_agent
2026-02-27T19:54:08.666683+00:00,144.843,29084,python,9760768,9.309,osint_agent
2026-02-27T19:54:08.666683+00:00,144.843,30388,python,44732416,42.660,command_centre
2026-02-27T19:54:08.666683+00:00,144.843,33284,python,9318400,8.887,provider_agent
2026-02-27T19:54:08.666683+00:00,144.843,35792,python,9584640,9.141,pharmacy_agent
2026-02-27T19:54:08.666683+00:00,144.843,37452,python,26079232,24.871,openhie_mediator
2026-02-27T19:54:08.666683+00:00,144.843,39408,python,9256960,8.828,transcriber_agent
2026-02-27T19:54:08.666683+00:00,144.843,43860,python,9404416,8.969,bed_manager_agent
2026-02-27T19:54:08.666683+00:00,144.843,46320,python,9408512,8.973,discharge_agent
2026-02-27T19:54:08.666683+00:00,144.843,47164,python,9285632,8.855,specialty_care_agent
2026-02-27T19:54:08.666683+00:00,144.843,51604,python,9211904,8.785,care_coordinator
2026-02-27T19:54:08.666683+00:00,144.843,54000,python,9515008,9.074,insurer_agent
2026-02-27T19:54:08.666683+00:00,144.843,55112,python,8691712,8.289,clinician_avatar_agent
2026-02-27T19:54:08.666683+00:00,144.843,58876,python,9523200,9.082,home_visit_agent
2026-02-27T19:54:08.666683+00:00,144.843,59160,python,9621504,9.176,central_surveillance
2026-02-27T19:54:08.666683+00:00,144.843,60704,python,9322496,8.891,followup_scheduler
2026-02-27T19:54:08.666683+00:00,144.843,62004,python,9183232,8.758,consent_analyser
2026-02-27T19:54:08.666683+00:00,144.843,64480,python,9203712,8.777,ehr_writer_agent
2026-02-27T19:54:22.145341+00:00,158.328,728,python,9412608,8.977,primary_care_agent
2026-02-27T19:54:22.145341+00:00,158.328,1776,python,9723904,9.273,hitl_ui
2026-02-27T19:54:22.145341+00:00,158.328,9056,python,9392128,8.957,telehealth_agent
2026-02-27T19:54:22.145341+00:00,158.328,10796,python,9363456,8.930,ccm_agent
2026-02-27T19:54:22.145341+00:00,158.328,12920,python,9584640,9.141,hospital_reporter
2026-02-27T19:54:22.145341+00:00,158.328,13936,python,25198592,24.031,on_demand_gateway
2026-02-27T19:54:22.145341+00:00,158.328,18712,python,20942848,19.973,triage_agent
2026-02-27T19:54:22.145341+00:00,158.328,21132,python,9277440,8.848,imaging_agent
2026-02-27T19:54:22.145341+00:00,158.328,22036,python,39174144,37.359,diagnosis_agent
2026-02-27T19:54:22.145341+00:00,158.328,26952,python,10518528,10.031,summariser_agent
2026-02-27T19:54:22.145341+00:00,158.328,29084,python,9625600,9.180,osint_agent
2026-02-27T19:54:22.145341+00:00,158.328,30388,python,44617728,42.551,command_centre
2026-02-27T19:54:22.145341+00:00,158.328,33284,python,9707520,9.258,provider_agent
2026-02-27T19:54:22.145341+00:00,158.328,35792,python,9457664,9.020,pharmacy_agent
2026-02-27T19:54:22.145341+00:00,158.328,37452,python,28127232,26.824,openhie_mediator
2026-02-27T19:54:22.145341+00:00,158.328,39408,python,9793536,9.340,transcriber_agent
2026-02-27T19:54:22.145341+00:00,158.328,43860,python,9289728,8.859,bed_manager_agent
2026-02-27T19:54:22.145341+00:00,158.328,46320,python,9281536,8.852,discharge_agent
2026-02-27T19:54:22.145341+00:00,158.328,47164,python,9277440,8.848,specialty_care_agent
2026-02-27T19:54:22.145341+00:00,158.328,51604,python,9101312,8.680,care_coordinator
2026-02-27T19:54:22.145341+00:00,158.328,54000,python,9900032,9.441,insurer_agent
2026-02-27T19:54:22.145341+00:00,158.328,55112,python,9105408,8.684,clinician_avatar_agent
2026-02-27T19:54:22.145341+00:00,158.328,58876,python,9388032,8.953,home_visit_agent
2026-02-27T19:54:22.145341+00:00,158.328,59160,python,9396224,8.961,central_surveillance
2026-02-27T19:54:22.145341+00:00,158.328,60704,python,9191424,8.766,followup_scheduler
2026-02-27T19:54:22.145341+00:00,158.328,62004,python,9515008,9.074,consent_analyser
2026-02-27T19:54:22.145341+00:00,158.328,64480,python,10334208,9.855,ehr_writer_agent
2026-02-27T19:54:35.500632+00:00,171.687,728,python,10170368,9.699,primary_care_agent
2026-02-27T19:54:35.500632+00:00,171.687,1776,python,9965568,9.504,hitl_ui
2026-02-27T19:54:35.500632+00:00,171.687,9056,python,10170368,9.699,telehealth_agent
2026-02-27T19:54:35.500632+00:00,171.687,10796,python,9408512,8.973,ccm_agent
2026-02-27T19:54:35.500632+00:00,171.687,12920,python,9949184,9.488,hospital_reporter
2026-02-27T19:54:35.500632+00:00,171.687,13936,python,26300416,25.082,on_demand_gateway
2026-02-27T19:54:35.500632+00:00,171.687,18712,python,21602304,20.602,triage_agent
2026-02-27T19:54:35.500632+00:00,171.687,21132,python,9801728,9.348,imaging_agent
2026-02-27T19:54:35.500632+00:00,171.687,22036,python,37695488,35.949,diagnosis_agent
2026-02-27T19:54:35.500632+00:00,171.687,26952,python,9797632,9.344,summariser_agent
2026-02-27T19:54:35.500632+00:00,171.687,29084,python,10104832,9.637,osint_agent
2026-02-27T19:54:35.500632+00:00,171.687,30388,python,18735104,17.867,command_centre
2026-02-27T19:54:35.500632+00:00,171.687,33284,python,9818112,9.363,provider_agent
2026-02-27T19:54:35.500632+00:00,171.687,35792,python,10129408,9.660,pharmacy_agent
2026-02-27T19:54:35.500632+00:00,171.687,37452,python,27701248,26.418,openhie_mediator
2026-02-27T19:54:35.500632+00:00,171.687,39408,python,9879552,9.422,transcriber_agent
2026-02-27T19:54:35.500632+00:00,171.687,43860,python,9670656,9.223,bed_manager_agent
2026-02-27T19:54:35.500632+00:00,171.687,46320,python,10051584,9.586,discharge_agent
2026-02-27T19:54:35.500632+00:00,171.687,47164,python,9801728,9.348,specialty_care_agent
2026-02-27T19:54:35.500632+00:00,171.687,51604,python,9707520,9.258,care_coordinator
